[('Armenia', 0.6312310695648193), ('Armenian_dram', 0.5757973790168762), ('hryvnia', 0.5406061410903931)] Armenian_dram
[('Spain', 0.679498553276062), ('Euro', 0.6058182716369629), ('Salave_Gold_Deposit', 0.5691003799438477)] Euro
[('Sweden', 0.6956532001495361), ('Euro', 0.5794365406036377), ('partner_Tripep_AB', 0.5392509698867798)] Swedish_krona
[('Switzerland', 0.7135342359542847), ('Swiss', 0.5857212543487549), ('Euro', 0.544648289680481)] Swiss_franc
[('Tajikistan', 0.7497392892837524), ('Tajik', 0.6261298656463623), ('Dushanbe', 0.5621293187141418)] Somoni
[('Tanzania', 0.7043220400810242), ('Tanzanian', 0.5963064432144165), ('Zambia', 0.5558519959449768)] Tanzanian_shilling
[('Togo', 0.8115707635879517), ('Togolese', 0.6624748706817627), ('Ivory_Coast', 0.5804588198661804)] CFA_franc
[('Turkey', 0.7058947086334229), ('Euro', 0.5833888649940491), ('Turkish', 0.5251581072807312)] Turkish_lira
[('Ukraine', 0.7500744462013245), ('Ukrainian', 0.6019769906997681), ('Euro', 0.598330020904541)] Ukrainian_hryvnia
[('Yemen', 0.769605278968811), ('Yemeni', 0.6375986337661743), ('Qaeda', 0.5140845775604248)] Yemeni_rial
[('Zambia', 0.7477767467498779), ('Zambian', 0.6855109930038452), ('kwacha', 0.6142455339431763)] Zambian_kwacha
[('Russian_ruble', 0.6943897008895874), ('Armenia', 0.6743708252906799), ('Euro', 0.6222288012504578)] Armenian_dram
[('Euro', 0.694514274597168), ('Austria', 0.6409724950790405), ('euro', 0.5679868459701538)] Euro
[('Euro', 0.7160933017730713), ('Bulgaria', 0.6874755024909973), ('Russian_ruble', 0.6382572650909424)] Bulgarian_lev
[('Chile', 0.671750545501709), ('Chilean', 0.5929222106933594), ('Chilean_peso', 0.5788866281509399)] Chilean_peso
[('Russian_ruble', 0.6193293333053589), ('China', 0.5886443853378296), ('Yuan', 0.5852565765380859)] Renminbi
[('Colombia', 0.6599205732345581), ('Colombian', 0.6269139647483826), ('Colombian_peso', 0.5588959455490112)] Colombian_peso
[('Euro', 0.6752046346664429), ('Czech_Republic', 0.6480093002319336), ('Russian_ruble', 0.5879577398300171)] Czech_koruna
[('Ethiopia', 0.608892560005188), ('Ugandan_shilling', 0.566653847694397), ('Uganda_shilling', 0.5615371465682983)] Ethiopian_birr
[('Euro', 0.6627704501152039), ('France', 0.6152862310409546), ('euro', 0.5690633058547974)] Euro
[('Greece', 0.7018657922744751), ('Euro', 0.6677737832069397), ('euro', 0.6461407542228699)] Euro
[('Euro', 0.6873253583908081), ('Hungary', 0.6620010137557983), ('euro', 0.6134845018386841)] Hungarian_forint
[('Laos', 0.6228920817375183), ('Thai_Baht', 0.5126587152481079), ('Russian_ruble', 0.5038394927978516)] Lao_kip
[('Latvia', 0.6929106712341309), ('Russian_ruble', 0.6807532906532288), ('Euro', 0.6611672639846802)] Euro
[('Libya', 0.6944695711135864), ('Libyan', 0.6155797839164734), ('Euro', 0.569232702255249)] Libyan_dinar
[('Malaysia', 0.6393603086471558), ('Malaysian_ringgit', 0.5884345173835754), ('Malaysian_Ringgit', 0.5814235210418701)] Malaysian_ringgit
[('Netherlands', 0.6581640243530273), ('Euro', 0.611496090888977), ('Dutch', 0.5244297981262207)] Euro
[('Nigeria', 0.701617419719696), ('naira', 0.6479685306549072), ('Nigerian', 0.6264032125473022)] Nigerian_naira
[('Portugal', 0.735487699508667), ('Euro', 0.685160756111145), ('euro', 0.595456600189209)] Euro
[('Qatar', 0.6784242987632751), ('Qatari', 0.592251181602478), ('Euro', 0.5703111290931702)] Qatari_riyal
[('San_Marino', 0.7469820976257324), ('Euro', 0.5708603858947754), ('Moto2_Grand_Prix', 0.4966893792152405)] Euro
[('Saudi_Arabia', 0.6329681873321533), ('riyal', 0.6265747547149658), ('Saudi_riyal', 0.5800120830535889)] Saudi_riyal
[('Slovenia', 0.719292938709259), ('Euro', 0.7152987718582153), ('EURO', 0.5818403363227844)] Euro
[('Somalia', 0.6976214647293091), ('Somali', 0.557288408279419), ('Uganda_shilling', 0.5552542209625244)] Somali_shilling
[('Spain', 0.653964638710022), ('Euro', 0.6468688249588013), ('Portugal', 0.5400295853614807)] Euro
[('Sweden', 0.6508747339248657), ('Euro', 0.6281135082244873), ('Swedish_krona', 0.5789792537689209)] Swedish_krona
[('Switzerland', 0.6641547679901123), ('Euro', 0.6168942451477051), ('Swiss', 0.5812991857528687)] Swiss_franc
[('Tajikistan', 0.6735244989395142), ('Russian_ruble', 0.6540259122848511), ('tenge', 0.5676589608192444)] Somoni
[('Tanzania', 0.6280799508094788), ('Kenyan_shilling', 0.5622876882553101), ('Uganda_shilling', 0.5563764572143555)] Tanzanian_shilling
[('Togo', 0.7558778524398804), ('Togolese', 0.6185535192489624), ('Euro', 0.5520853400230408)] CFA_franc
[('Turkish_lira', 0.6685134172439575), ('Euro', 0.6658293008804321), ('Russian_ruble', 0.6259878873825073)] Turkish_lira
[('Russian_ruble', 0.719684362411499), ('Euro', 0.6714983582496643), ('Ukraine', 0.669948935508728)] Ukrainian_hryvnia
[('Yemen', 0.684005618095398), ('Yemeni', 0.609560489654541), ('riyal', 0.5240106582641602)] Yemeni_rial
[('Zambia', 0.6696768403053284), ('Zambian', 0.6317332983016968), ('Kwacha', 0.6235986351966858)] Zambian_kwacha
[('Euro', 0.7644246220588684), ('Armenia', 0.6416786909103394), ('EURO', 0.5791517496109009)] Armenian_dram
[('Euro', 0.7838901281356812), ('Austria', 0.6612298488616943), ('Germany', 0.5515493154525757)] Euro
[('Euro', 0.8609579205513), ('Bulgaria', 0.649785578250885), ('EURO', 0.6051227450370789)] Bulgarian_lev
[('Euro', 0.6715734004974365), ('Chile', 0.6421323418617249), ('Chilean', 0.5206968784332275)] Chilean_peso
[('Euro', 0.6512433290481567), ('China', 0.6080883145332336), ('yuan', 0.49011528491973877)] Renminbi
[('Colombia', 0.6537173986434937), ('Euro', 0.6474761366844177), ('Colombian', 0.5564926862716675)] Colombian_peso
[('Euro', 0.811748206615448), ('Czech_Republic', 0.6188980340957642), ('EURO', 0.5772769451141357)] Czech_koruna
[('Ethiopia', 0.63572096824646), ('Euro', 0.6176314353942871), ('Ethiopian', 0.5337401628494263)] Ethiopian_birr
[('Euro', 0.7353043556213379), ('France', 0.6641352772712708), ('French', 0.5270438194274902)] Euro
[('Euro', 0.7756237983703613), ('Greece', 0.6946717500686646), ('euro_zone', 0.5845040082931519)] Euro
[('Euro', 0.8192631602287292), ('Hungary', 0.6352869868278503), ('EURO', 0.5708995461463928)] Hungarian_forint
[('Laos', 0.5934082865715027), ('Euro', 0.5909916162490845), ('Indochina', 0.452786386013031)] Lao_kip
[('Euro', 0.8593816757202148), ('EURO', 0.6221230626106262), ('Latvia', 0.6078442335128784)] Euro
[('Libya', 0.7485397458076477), ('Libyan', 0.6333324313163757), ('Euro', 0.6120100021362305)] Libyan_dinar
[('Euro', 0.646287202835083), ('Malaysia', 0.6284091472625732), ('Malaysian', 0.5568294525146484)] Malaysian_ringgit
[('Euro', 0.7302811145782471), ('Netherlands', 0.6446182727813721), ('Dutch', 0.5218918919563293)] Euro
[('Nigeria', 0.7204557657241821), ('Euro', 0.6225996017456055), ('naira', 0.603837251663208)] Nigerian_naira
[('Euro', 0.8028203248977661), ('Portugal', 0.714226484298706), ('EURO', 0.5779197812080383)] Euro
[('Qatar', 0.6836183071136475), ('Euro', 0.670886754989624), ('Qatari', 0.5591776967048645)] Qatari_riyal
[('San_Marino', 0.7327211499214172), ('Euro', 0.6810764074325562), ('Imola', 0.4806838631629944)] Euro
[('Saudi_Arabia', 0.6520864963531494), ('Euro', 0.6101762056350708), ('Saudi', 0.5371478796005249)] Saudi_riyal
[('Euro', 0.875049352645874), ('Slovenia', 0.6690791845321655), ('EURO', 0.6363936066627502)] Euro
[('Somalia', 0.7392561435699463), ('Mogadishu', 0.5872282981872559), ('Somali', 0.563471794128418)] Somali_shilling
[('Euro', 0.7798383235931396), ('Spain', 0.6229556798934937), ('EURO', 0.5483101606369019)] Euro
[('Euro', 0.7340479493141174), ('Sweden', 0.6528854370117188), ('Swedish', 0.5265312194824219)] Swedish_krona
[('Euro', 0.7312874794006348), ('Switzerland', 0.6547911167144775), ('Swiss', 0.554436981678009)] Swiss_franc
[('Euro', 0.6478593349456787), ('Tajikistan', 0.6394533514976501), ('Tajik', 0.5044628977775574)] Somoni
[('Euro', 0.6206738352775574), ('Tanzania', 0.5932906270027161), ('Africa', 0.5381021499633789)] Tanzanian_shilling
[('Togo', 0.745162844657898), ('Euro', 0.6569126844406128), ('Togolese', 0.599323034286499)] CFA_franc
[('Euro', 0.7597140073776245), ('Turkey', 0.6404696702957153), ('EURO', 0.5316064357757568)] Turkish_lira
[('Euro', 0.7996022701263428), ('Ukraine', 0.6504095792770386), ('EURO', 0.5814385414123535)] Ukrainian_hryvnia
[('Yemen', 0.7021790742874146), ('Yemeni', 0.5769226551055908), ('Euro', 0.557337760925293)] Yemeni_rial
[('Zambia', 0.6441081762313843), ('Euro', 0.6426075100898743), ('Zambian', 0.5712331533432007)] Zambian_kwacha
[('Euro', 0.7058068513870239), ('Armenia', 0.6010051965713501), ('EURO', 0.5578604340553284)] Armenian_dram
[('Euro', 0.7336329221725464), ('Austria', 0.6049447059631348), ('EURO', 0.5250455737113953)] Euro
[('Euro', 0.8082255125045776), ('Bulgaria', 0.6050186157226562), ('EURO', 0.5862081050872803)] Bulgarian_lev
[('Chile', 0.6451185941696167), ('Euro', 0.5733213424682617), ('Chilean', 0.5379124879837036)] Chilean_peso
[('Euro', 0.5941470861434937), ('China', 0.5419396162033081), ('RMB', 0.4568858742713928)] Renminbi
[('Colombia', 0.6453984975814819), ('Colombian', 0.5612152218818665), ('Euro', 0.5585966110229492)] Colombian_peso
[('Euro', 0.7589641213417053), ('Czech_Republic', 0.5648478865623474), ('EURO', 0.559335470199585)] Czech_koruna
[('Ethiopia', 0.5995646715164185), ('Euro', 0.5475102663040161), ('Ethiopian', 0.540039598941803)] Ethiopian_birr
[('Euro', 0.658134400844574), ('France', 0.6394413709640503), ('French', 0.5101001858711243)] Euro
[('Euro', 0.7089828252792358), ('Greece', 0.6675957441329956), ('EURO', 0.5505874156951904)] Euro
[('Euro', 0.7740424871444702), ('Hungary', 0.5751508474349976), ('EURO', 0.557496190071106)] Hungarian_forint
[('Laos', 0.5812257528305054), ('Euro', 0.4978882968425751), ('Indochina', 0.4308423697948456)] Lao_kip
[('Euro', 0.847295880317688), ('EURO', 0.6357021331787109), ('euro', 0.5484322309494019)] Euro
[('Libya', 0.7425306439399719), ('Libyan', 0.6447113156318665), ('Qaddafi', 0.5869954228401184)] Libyan_dinar
[('Malaysia', 0.598619818687439), ('Euro', 0.5698578953742981), ('Malaysian', 0.5453879833221436)] Malaysian_ringgit
[('Euro', 0.6725726127624512), ('Netherlands', 0.5932706594467163), ('EURO', 0.49315524101257324)] Euro
[('Nigeria', 0.6950578093528748), ('Nigerian', 0.5985194444656372), ('Abia', 0.5927923917770386)] Nigerian_naira
[('Euro', 0.7347168922424316), ('Portugal', 0.6898401379585266), ('EURO', 0.5463452339172363)] Euro
[('Qatar', 0.670907199382782), ('Euro', 0.5894345045089722), ('Qatari', 0.5621891021728516)] Qatari_riyal
[('San_Marino', 0.7308633327484131), ('Euro', 0.5966433882713318), ('Imola', 0.4447500705718994)] Euro
[('Saudi_Arabia', 0.6261820793151855), ('Euro', 0.5339738130569458), ('Saudi', 0.5199995636940002)] Saudi_riyal
[('Euro', 0.7943865656852722), ('Slovenia', 0.6523929834365845), ('EURO', 0.5967435836791992)] Euro
[('Somalia', 0.7219126224517822), ('Mogadishu', 0.566806972026825), ('Somali', 0.5597598552703857)] Somali_shilling
[('Euro', 0.6858373880386353), ('Spain', 0.6158438920974731), ('EURO', 0.4998612105846405)] Euro
[('Euro', 0.721511721611023), ('Sweden', 0.5533797740936279), ('EURO', 0.536799430847168)] Swedish_krona
[('Euro', 0.6643170714378357), ('Switzerland', 0.6158663034439087), ('Swiss', 0.5247050523757935)] Swiss_franc
[('Tajikistan', 0.601206362247467), ('Euro', 0.5839254856109619), ('Tajik', 0.481925904750824)] Somoni
[('Tanzania', 0.5776215195655823), ('Euro', 0.5305853486061096), ('Tanzanian', 0.4861762821674347)] Tanzanian_shilling
[('Togo', 0.7308109998703003), ('Togolese', 0.6089643239974976), ('Euro', 0.5862919092178345)] CFA_franc
[('Euro', 0.6874542236328125), ('Turkey', 0.6089737415313721), ('EURO', 0.4986494779586792)] Turkish_lira
[('Euro', 0.7649948000907898), ('Ukraine', 0.5921871066093445), ('EURO', 0.5771557092666626)] Ukrainian_hryvnia
[('Yemen', 0.6927340030670166), ('Yemeni', 0.5714781880378723), ('Tunisia', 0.4812617301940918)] Yemeni_rial
[('Zambia', 0.632972240447998), ('Zambian', 0.5791388750076294), ('Euro', 0.5550143122673035)] Zambian_kwacha
[('Armenia', 0.7005307674407959), ('Euro', 0.6770237684249878), ('Armenian_Turkish', 0.5984967947006226)] Armenian_dram
[('Euro', 0.738739550113678), ('Austria', 0.6779958009719849), ('euro', 0.5859687328338623)] Euro
[('Euro', 0.7996655106544495), ('Bulgaria', 0.6958008408546448), ('euro', 0.6642581224441528)] Bulgarian_lev
[('Chile', 0.7050923109054565), ('Chilean', 0.6019166111946106), ('Euro', 0.566677451133728)] Chilean_peso
[('China', 0.6431753039360046), ('yuan', 0.6417421102523804), ('renmimbi', 0.598217785358429)] Renminbi
[('Colombia', 0.7172468900680542), ('Colombian', 0.6417152881622314), ('peso', 0.560590922832489)] Colombian_peso
[('Euro', 0.7495349645614624), ('Czech_Republic', 0.6602349281311035), ('euro', 0.6170262694358826)] Czech_koruna
[('Ethiopia', 0.6862221956253052), ('Ethiopian', 0.6206060647964478), ('Ugandan_shilling', 0.5781247615814209)] Ethiopian_birr
[('Euro', 0.6822988986968994), ('France', 0.675546407699585), ('euro', 0.5692662596702576)] Euro
[('Greece', 0.7420368194580078), ('Euro', 0.6973308324813843), ('euro', 0.6635421514511108)] Euro
[('Euro', 0.7635480165481567), ('Hungary', 0.6704133749008179), ('euro', 0.6659784317016602)] Hungarian_forint
[('Laos', 0.6700887084007263), ('Thai_baht', 0.5727227926254272), ('Yen', 0.5210837721824646)] Lao_kip
[('Euro', 0.7894472479820251), ('euro', 0.6835741996765137), ('Latvia', 0.6646237373352051)] Euro
[('Libya', 0.7964472770690918), ('Libyan', 0.6835590600967407), ('Qaddafi', 0.6483867764472961)] Libyan_dinar
[('Malaysia', 0.6692264676094055), ('ringgit', 0.6317687630653381), ('Ringgit', 0.6218682527542114)] Malaysian_ringgit
[('Netherlands', 0.6710171699523926), ('Euro', 0.6675059795379639), ('euro', 0.5553054809570312)] Euro
[('Nigeria', 0.7703667283058167), ('naira', 0.6942301988601685), ('Nigerian', 0.6744954586029053)] Nigerian_naira
[('Portugal', 0.749198317527771), ('Euro', 0.7394423484802246), ('euro', 0.6281437873840332)] Euro
[('Qatar', 0.7163722515106201), ('Qatari', 0.616180956363678), ('Euro', 0.5951799750328064)] Qatari_riyal
[('San_Marino', 0.7933956384658813), ('Euro', 0.5759457349777222), ('Moto2_Grand_Prix', 0.48698970675468445)] Euro
[('Saudi_Arabia', 0.6888009905815125), ('riyal', 0.5776005983352661), ('Saudi', 0.5768007636070251)] Saudi_riyal
[('Euro', 0.7919201254844666), ('Slovenia', 0.7293086051940918), ('euro', 0.6238580942153931)] Euro
[('Somalia', 0.8012484312057495), ('Mogadishu', 0.6250224113464355), ('Somali', 0.6109893321990967)] Somali_shilling
[('Euro', 0.7170203924179077), ('Spain', 0.6536309123039246), ('euro', 0.5742723941802979)] Euro
[('Euro', 0.6946201324462891), ('Sweden', 0.6618393063545227), ('Swedish_krona', 0.5807517766952515)] Swedish_krona
[('Switzerland', 0.680433988571167), ('Euro', 0.6672995686531067), ('Swiss_franc', 0.5961856842041016)] Swiss_franc
[('Tajikistan', 0.7079588174819946), ('Tajik', 0.5811249613761902), ('somoni', 0.5679714679718018)] Somoni
[('Tanzania', 0.6559807658195496), ('Kenyan_shilling', 0.6196459531784058), ('Uganda_shilling', 0.6075687408447266)] Tanzanian_shilling
[('Togo', 0.7982022166252136), ('Togolese', 0.6547297239303589), ('Ivory_Coast', 0.5931859016418457)] CFA_franc
[('Euro', 0.7014113068580627), ('Turkey', 0.6700307130813599), ('Turkish_lira', 0.6158413887023926)] Turkish_lira
[('Euro', 0.7381939888000488), ('Ukraine', 0.695278525352478), ('hryvnia', 0.6292865872383118)] Ukrainian_hryvnia
[('Yemen', 0.7599329352378845), ('Yemeni', 0.6342690587043762), ('AQAP', 0.5159662961959839)] Yemeni_rial
[('Zambia', 0.7164008021354675), ('kwacha', 0.6659790277481079), ('Kwacha', 0.6596271395683289)] Zambian_kwacha
[('Armenia', 0.7627184987068176), ('Russian_ruble', 0.7110071778297424), ('Armenian_dram', 0.6756066083908081)] Armenian_dram
[('Austria', 0.6763670444488525), ('Austrian', 0.5949195623397827), ('Russian_ruble', 0.5830828547477722)] Euro
[('Bulgaria', 0.7376253604888916), ('Bulgarian', 0.7142354249954224), ('Russian_ruble', 0.6986711025238037)] Bulgarian_lev
[('Chile', 0.7028263211250305), ('Chilean', 0.653875470161438), ('Chilean_peso', 0.6468625068664551)] Chilean_peso
[('Russian_ruble', 0.6741309762001038), ('yuan', 0.6704230308532715), ('renminbi', 0.6667070984840393)] Renminbi
[('Colombia', 0.7180846929550171), ('Colombian', 0.6915360689163208), ('Colombian_peso', 0.6374702453613281)] Colombian_peso
[('Czech_Republic', 0.6991747617721558), ('Russian_ruble', 0.6486194133758545), ('Polish_zloty', 0.6166598200798035)] Czech_koruna
[('Ethiopia', 0.7047612071037292), ('Ethiopian', 0.6474524140357971), ('Ugandan_shilling', 0.6177595853805542)] Ethiopian_birr
[('France', 0.6223019957542419), ('euro', 0.5891871452331543), ('Russian_ruble', 0.585874617099762)] Euro
[('Greece', 0.7474570274353027), ('euro', 0.6390900015830994), ('Greeces', 0.6198536157608032)] Euro
[('Hungary', 0.7076975107192993), ('forint', 0.6816030144691467), ('Forint', 0.6648935079574585)] Hungarian_forint
[('Laos', 0.7199446558952332), ('Laotian', 0.5594459772109985), ('VND##_###/US', 0.5529112815856934)] Lao_kip
[('Russian_ruble', 0.7464243173599243), ('Latvia', 0.7418827414512634), ('Ukrainian_hryvnia', 0.6397639513015747)] Euro
[('Libya', 0.7753556966781616), ('Libyan', 0.696894645690918), ('Gaddafi_regime', 0.6249030828475952)] Libyan_dinar
[('Ringgit', 0.683854877948761), ('Malaysia', 0.6820452213287354), ('ringgit', 0.6754872798919678)] Malaysian_ringgit
[('Netherlands', 0.6769793033599854), ('Danish_krone', 0.5622290968894958), ('Dutch', 0.5480726361274719)] Euro
[('Nigeria', 0.752763032913208), ('naira', 0.7120243310928345), ('Nigerian', 0.6760692596435547)] Nigerian_naira
[('Portugal', 0.7210802435874939), ('euro', 0.6411564350128174), ('escudo', 0.6159381866455078)] Euro
[('Qatar', 0.6993824243545532), ('Qatari_riyal', 0.6848506927490234), ('UAE_dirham', 0.6516548991203308)] Qatari_riyal
[('San_Marino', 0.7782957553863525), ('Moto2_Grand_Prix', 0.49011901021003723), ('Aldo_Simoncini', 0.47682511806488037)] Euro
[('Saudi_Arabia', 0.6906647086143494), ('Saudi_riyal', 0.6623917818069458), ('riyal', 0.654085636138916)] Saudi_riyal
[('Slovenia', 0.7550889253616333), ('Russian_ruble', 0.6350958347320557), ('Slovenians', 0.6124628186225891)] Euro
[('Somalia', 0.7955664396286011), ('Somali', 0.6635349988937378), ('Mogadishu', 0.6281201243400574)] Somali_shilling
[('Spain', 0.6407607793807983), ('peseta', 0.6396450996398926), ('Russian_ruble', 0.5750848054885864)] Euro
[('Sweden', 0.6883096098899841), ('Swedish_krona', 0.6380676627159119), ('krone', 0.6200994253158569)] Swedish_krona
[('Switzerland', 0.6635524034500122), ('Swiss', 0.6066022515296936), ('Swiss_franc', 0.5953482389450073)] Swiss_franc
[('Tajikistan', 0.7683067321777344), ('Tajik', 0.6870802640914917), ('somoni', 0.6636182069778442)] Somoni
[('Tanzania', 0.6705934405326843), ('Tanzanian_shilling', 0.6637378931045532), ('Kenyan_shilling', 0.6523374915122986)] Tanzanian_shilling
[('Togo', 0.7826858758926392), ('Togolese', 0.6648755073547363), ('Ivory_Coast', 0.5385631918907166)] CFA_franc
[('Turkish_lira', 0.7297006249427795), ('Turkey', 0.6942474842071533), ('Russian_ruble', 0.6757427453994751)] Turkish_lira
[('Russian_ruble', 0.7523068189620972), ('Ukraine', 0.750666618347168), ('hryvnia', 0.7233818769454956)] Ukrainian_hryvnia
[('Yemen', 0.7610321044921875), ('Yemeni', 0.7093795537948608), ('Iraqi_dinar', 0.5829014182090759)] Yemeni_rial
[('Zambia', 0.7187374830245972), ('Kwacha', 0.713374674320221), ('kwacha', 0.697515070438385)] Zambian_kwacha
[('Armenia', 0.7624381184577942), ('Russian_ruble', 0.7119858264923096), ('Armenian_dram', 0.6758526563644409)] Armenian_dram
[('Euro', 0.6702993512153625), ('Romanian_leu', 0.659892201423645), ('Austria', 0.6445077657699585)] Euro
[('Bulgaria', 0.7341532707214355), ('Russian_ruble', 0.7042208909988403), ('Bulgarian', 0.6944974660873413)] Bulgarian_lev
[('Chile', 0.7050132751464844), ('Chilean_peso', 0.6708102226257324), ('Chilean', 0.6312035322189331)] Chilean_peso
[('Russian_ruble', 0.6934729218482971), ('renminbi', 0.682343602180481), ('USdollar', 0.676823079586029)] Renminbi
[('Colombia', 0.7283855080604553), ('Colombian', 0.6896666288375854), ('Colombian_peso', 0.648186981678009)] Colombian_peso
[('Romanian_leu', 0.6854137778282166), ('Russian_ruble', 0.6785612106323242), ('Czech_Republic', 0.6762881875038147)] Czech_koruna
[('Ethiopia', 0.708531379699707), ('Ugandan_shilling', 0.6720618009567261), ('Ethiopian', 0.6486669778823853)] Ethiopian_birr
[('euro', 0.6310122013092041), ('Euro', 0.6218599081039429), ('France', 0.6206023693084717)] Euro
[('Greece', 0.7579412460327148), ('euro', 0.6573190689086914), ('FOREX_Euro_edges', 0.6416988968849182)] Euro
[('forint', 0.7110509872436523), ('Romanian_leu', 0.7108749151229858), ('Forint', 0.6974772810935974)] Hungarian_forint
[('Laos', 0.7077230215072632), ('Philippine_Peso', 0.5675005316734314), ('Khammouane_province', 0.5647392868995667)] Lao_kip
[('Russian_ruble', 0.7465530633926392), ('Latvia', 0.7421596050262451), ('Romanian_leu', 0.6871262788772583)] Euro
[('Libya', 0.7899711728096008), ('Libyan', 0.6895509362220764), ('Gaddafi_regime', 0.6259812116622925)] Libyan_dinar
[('Malaysia', 0.6881691217422485), ('Malaysian_ringgit', 0.6775360107421875), ('Ringgit', 0.6709704995155334)] Malaysian_ringgit
[('Netherlands', 0.6562460064888), ('Romanian_leu', 0.6214087009429932), ('Danish_krone', 0.6071512699127197)] Euro
[('Nigeria', 0.7613253593444824), ('naira', 0.7086166143417358), ('Nigerian', 0.6733527779579163)] Nigerian_naira
[('Portugal', 0.7514808177947998), ('Euro', 0.6395766139030457), ('euro', 0.6366528272628784)] Euro
[('Qatar', 0.7237949371337891), ('Qatari_riyal', 0.6616969108581543), ('Qatari', 0.6461020112037659)] Qatari_riyal
[('San_Marino', 0.7874337434768677), ('Moto2_Grand_Prix', 0.5016157627105713), ('Euro', 0.4891340136528015)] Euro
[('Saudi_Arabia', 0.6879571676254272), ('Saudi_riyal', 0.669457733631134), ('riyal', 0.6528723835945129)] Saudi_riyal
[('Slovenia', 0.7575072050094604), ('Euro', 0.6555019021034241), ('Russian_ruble', 0.6324015855789185)] Euro
[('Somalia', 0.813068687915802), ('Somali', 0.6638028621673584), ('Mogadishu', 0.6526176929473877)] Somali_shilling
[('Spain', 0.6491055488586426), ('Euro', 0.606940746307373), ('Romanian_leu', 0.5974478125572205)] Euro
[('Sweden', 0.6734203696250916), ('krone', 0.6727659702301025), ('Swedish_krona', 0.6607411503791809)] Swedish_krona
[('Switzerland', 0.6587000489234924), ('Swiss_franc', 0.6325381994247437), ('franc', 0.6207783222198486)] Swiss_franc
[('Tajikistan', 0.7569044828414917), ('Russian_ruble', 0.6762114763259888), ('Tajik', 0.6479768753051758)] Somoni
[('Tanzania', 0.6975114345550537), ('Kenyan_shilling', 0.6729125380516052), ('Ugandan_shilling', 0.6699172854423523)] Tanzanian_shilling
[('Togo', 0.8002853393554688), ('Togolese', 0.6811394691467285), ('Ivory_Coast', 0.5686020851135254)] CFA_franc
[('Turkish_lira', 0.7106043100357056), ('Turkey', 0.699604868888855), ('Russian_ruble', 0.6697898507118225)] Turkish_lira
[('Russian_ruble', 0.7753370404243469), ('Ukraine', 0.7378329038619995), ('hryvnia', 0.7103055715560913)] Ukrainian_hryvnia
[('Yemen', 0.7664073705673218), ('Yemeni', 0.6791633367538452), ('Ali_Abdullah_Saleh', 0.5600504875183105)] Yemeni_rial
[('Zambia', 0.739204466342926), ('kwacha', 0.7080353498458862), ('Kwacha', 0.6956114768981934)] Zambian_kwacha
[('Armenia', 0.7219827175140381), ('Armenian_dram', 0.6595948934555054), ('hryvnia', 0.6256998777389526)] Armenian_dram
[('Euro', 0.633299708366394), ('Austria', 0.6180903911590576), ('Czech_koruna', 0.6052472591400146)] Euro
[('Bulgaria', 0.7019506692886353), ('Euro', 0.6287865042686462), ('leva', 0.6277527809143066)] Bulgarian_lev
[('Chile', 0.6488296985626221), ('Chilean_peso', 0.6293964385986328), ('Chile_peso', 0.6218852996826172)] Chilean_peso
[('yuan', 0.6936259269714355), ('renminbi', 0.6624530553817749), ('Rmb#.####', 0.6479967832565308)] Renminbi
[('Colombia', 0.6687195301055908), ('Colombian_peso', 0.6594990491867065), ('peso', 0.6456668376922607)] Colombian_peso
[('Czech_Republic', 0.6568343639373779), ('Czech_koruna', 0.6486650705337524), ('Slovakian_koruna', 0.6354660987854004)] Czech_koruna
[('Ugandan_shilling', 0.6539006233215332), ('Ethiopia', 0.6526776552200317), ('Uganda_shilling', 0.6273713111877441)] Ethiopian_birr
[('euro', 0.6116085648536682), ('Euro', 0.599225640296936), ('franc', 0.5844072103500366)] Euro
[('Greece', 0.7230377793312073), ('euro', 0.6492747068405151), ('FOREX_Euro_falls', 0.6195888519287109)] Euro
[('forint', 0.7154754400253296), ('Forint', 0.6729837656021118), ('Hungary_forint', 0.6558840274810791)] Hungarian_forint
[('Laos', 0.671104371547699), ('Indonesian_rupiah', 0.6221430897712708), ('Thai_baht', 0.6063315868377686)] Lao_kip
[('Latvia', 0.6976717710494995), ('ruble', 0.6427391767501831), ('hryvnia', 0.6375634670257568)] Euro
[('Libya', 0.7607332468032837), ('Libyan', 0.6517386436462402), ('Gaddafi_regime', 0.6146591901779175)] Libyan_dinar
[('Indonesian_rupiah', 0.7488279342651367), ('Malaysian_ringgit', 0.72149658203125), ('Ringgit', 0.6967251300811768)] Malaysian_ringgit
[('Indonesian_rupiah', 0.6148715019226074), ('Netherlands', 0.5965705513954163), ('euro', 0.5856146812438965)] Euro
[('naira', 0.7253159284591675), ('Nigeria', 0.6930004358291626), ('Nigerian_naira', 0.6703901886940002)] Nigerian_naira
[('Portugal', 0.6991128921508789), ('euro', 0.6466556191444397), ('Euro', 0.6463271379470825)] Euro
[('Qatar', 0.675439178943634), ('UAE_dirham', 0.6330949068069458), ('Qatari_riyal', 0.631301760673523)] Qatari_riyal
[('San_Marino', 0.7665173411369324), ('Moto2_Grand_Prix', 0.4908529222011566), ('Euro', 0.4737374186515808)] Euro
[('Kuwaiti_dinar', 0.6553841233253479), ('Saudi_Arabia', 0.6432067155838013), ('riyal', 0.6354688405990601)] Saudi_riyal
