[('Philippine_peso', 0.7327845096588135), ('Czech_koruna', 0.6412056088447571), ('Romanian_leu', 0.618308424949646)] Armenian_dram
[('Ethiopia', 0.7000275254249573), ('Ugandan_shilling', 0.6413671970367432), ('Kenyan_shilling', 0.634360134601593)] Ethiopian_birr
[('France', 0.6337275505065918), ('euro', 0.5859105587005615), ('franc', 0.5781621932983398)] Euro
[('Greece', 0.7502851486206055), ('euro', 0.6399228572845459), ('sovereign_debt', 0.637397050857544)] Euro
[('forint', 0.7187225818634033), ('Hungary', 0.6974635124206543), ('Forint', 0.6819155812263489)] Hungarian_forint
[('Laos', 0.7076663374900818), ('Thai_baht', 0.67566978931427), ('VND##_###/US', 0.5654956102371216)] Lao_kip
[('Latvia', 0.7311071157455444), ('Romanian_leu', 0.6587831377983093), ('ruble', 0.6586511731147766)] Euro
[('Libya', 0.7893087267875671), ('Libyan', 0.6666382551193237), ('Qaddafi', 0.6394286751747131)] Libyan_dinar
[('Malaysian_ringgit', 0.7402735948562622), ('Thai_baht', 0.7225016951560974), ('ringgit', 0.7105977535247803)] Malaysian_ringgit
[('Netherlands', 0.6695887446403503), ('Danish_krone', 0.5685427188873291), ('Romanian_leu', 0.560813307762146)] Euro
[('Nigeria', 0.7561444044113159), ('naira', 0.7071468830108643), ('Nigerian_naira', 0.6671675443649292)] Nigerian_naira
[('Portugal', 0.7166833877563477), ('euro', 0.651422381401062), ('Hungary_forint', 0.5974857807159424)] Euro
[('Kuwaiti_dinar', 0.738082766532898), ('Qatari_riyal', 0.6995868682861328), ('Qatar', 0.6729392409324646)] Qatari_riyal
[('San_Marino', 0.7825539112091064), ('Aldo_Simoncini', 0.4954128563404083), ('Moto2_Grand_Prix', 0.4876496195793152)] Euro
[('Kuwaiti_dinar', 0.711539626121521), ('Saudi_Arabia', 0.6901629567146301), ('Saudi_riyal', 0.648760199546814)] Saudi_riyal
[('Slovenia', 0.7460187077522278), ('Slovak_koruna', 0.6173044443130493), ('Slovenians', 0.6024349331855774)] Euro
[('Somalia', 0.8132719397544861), ('Somali', 0.6334589719772339), ('Mogadishu', 0.6200252175331116)] Somali_shilling
[('Spain', 0.6319941282272339), ('Colombian_peso', 0.5799989700317383), ('peseta', 0.5744389295578003)] Euro
[('Sweden', 0.6837289929389954), ('Swedish_krona', 0.6592095494270325), ('krone', 0.6558945775032043)] Swedish_krona
[('Swiss_franc', 0.6482633948326111), ('Switzerland', 0.647810697555542), ('franc', 0.6152374744415283)] Swiss_franc
[('Tajikistan', 0.7593148946762085), ('Tajik', 0.668823778629303), ('somoni', 0.655527651309967)] Somoni
[('Kenyan_shilling', 0.715254008769989), ('Ugandan_shilling', 0.6900064945220947), ('Tanzanian_shilling', 0.6876189708709717)] Tanzanian_shilling
[('Togo', 0.7779151201248169), ('Togolese', 0.6352312564849854), ('Thai_baht', 0.5851047039031982)] CFA_franc
[('Turkish_lira', 0.6791054010391235), ('Turkey', 0.6784659028053284), ('lira', 0.612446665763855)] Turkish_lira
[('Ukraine', 0.7472695708274841), ('hryvnia', 0.7250168919563293), ('ruble', 0.7059869170188904)] Ukrainian_hryvnia
[('Yemen', 0.7611440420150757), ('Yemeni', 0.6696262955665588), ('Kuwaiti_dinar', 0.5936663150787354)] Yemeni_rial
[('Zambia', 0.7157134413719177), ('kwacha', 0.7048314809799194), ('Kwacha', 0.6930917501449585)] Zambian_kwacha
[('Armenia', 0.7443581223487854), ('Armenian_dram', 0.6427856683731079), ('Karabakh', 0.6210117936134338)] Armenian_dram
[('Austria', 0.6495093107223511), ('Romanian_leu', 0.6114798784255981), ('Czech_koruna', 0.5640186071395874)] Euro
[('Romanian_leu', 0.7067537307739258), ('Bulgaria', 0.7001775503158569), ('leva_BGN', 0.6442688703536987)] Bulgarian_lev
[('Peruvian_sol', 0.6848047971725464), ('Chile', 0.662489652633667), ('Chilean_peso', 0.6449618339538574)] Chilean_peso
[('Rmb#.####', 0.6680784225463867), ('yuan', 0.6550565958023071), ('renminbi', 0.6507840156555176)] Renminbi
[('Colombia', 0.6983338594436646), ('Colombian_peso', 0.633924126625061), ('Peruvian_sol', 0.6228964328765869)] Colombian_peso
[('Czech_Republic', 0.6787294149398804), ('Romanian_leu', 0.64457106590271), ('Czech_koruna', 0.6253386735916138)] Czech_koruna
[('Ethiopia', 0.6997047662734985), ('Ugandan_shilling', 0.6581557989120483), ('Kenyan_shilling', 0.621637225151062)] Ethiopian_birr
[('France', 0.6360561847686768), ('CAC##_index', 0.5925794839859009), ('CAC_4o', 0.5539985299110413)] Euro
[('Greece', 0.7409552335739136), ('sovereign_debt', 0.6258434057235718), ('FOREX_Euro_edges', 0.6255688071250916)] Euro
[('forint', 0.729395866394043), ('Romanian_leu', 0.6909267902374268), ('Forint', 0.6679778099060059)] Hungarian_forint
[('Laos', 0.7086814641952515), ('THE_PESO', 0.5321359634399414), ('Khammouane_province', 0.5246012210845947)] Lao_kip
[('Latvia', 0.7207106351852417), ('Romanian_leu', 0.686100423336029), ('Ukrainian_hryvnia', 0.6333810687065125)] Euro
[('Libya', 0.7905350923538208), ('Libyan', 0.6680501699447632), ('Gaddafi_regime', 0.6377521753311157)] Libyan_dinar
[('Malaysia', 0.6948449611663818), ('ringgit', 0.6798122525215149), ('Ringgit', 0.6759236454963684)] Malaysian_ringgit
[('Netherlands', 0.6708381772041321), ('Romanian_leu', 0.5579184293746948), ('qualifier_Robin_Haase', 0.5188452005386353)] Euro
[('Nigeria', 0.7411237359046936), ('naira', 0.7241872549057007), ('Nigerian_naira', 0.6721674799919128)] Nigerian_naira
[('Portugal', 0.7115265727043152), ('safer_German_Bunds', 0.622079610824585), ('FOREX_Euro_slips', 0.6134291887283325)] Euro
[('Qatar', 0.7248778343200684), ('Qatari_riyal', 0.6767415404319763), ('Kuwaiti_dinar', 0.6274545788764954)] Qatari_riyal
[('San_Marino', 0.787579357624054), ('Moto2_Grand_Prix', 0.5221557021141052), ('Aldo_Simoncini', 0.4716671109199524)] Euro
[('Saudi_Arabia', 0.7131184339523315), ('Saudi_riyal', 0.6527890563011169), ('Kuwaiti_dinar', 0.6432713270187378)] Saudi_riyal
[('Slovenia', 0.7272453308105469), ('Romanian_leu', 0.6432142853736877), ('Slovak_koruna', 0.6108651161193848)] Euro
[('Somalia', 0.8201960325241089), ('Mogadishu', 0.6728480458259583), ('Somali', 0.6490403413772583)] Somali_shilling
[('Spain', 0.6174181699752808), ('benchmark_Ibex', 0.589937686920166), ('Romanian_leu', 0.5801740288734436)] Euro
[('Sweden', 0.6814545392990112), ('Swedish_krona', 0.613666832447052), ('krona', 0.607384204864502)] Swedish_krona
[('Switzerland', 0.6636695861816406), ('Swiss_franc', 0.6005431413650513), ('UBS_Consumption_Indicator', 0.5863736271858215)] Swiss_franc
[('Tajikistan', 0.7569878697395325), ('somoni', 0.6469092965126038), ('Tajik', 0.6437065601348877)] Somoni
[('Ugandan_shilling', 0.6916006803512573), ('Kenyan_shilling', 0.6886223554611206), ('Uganda_shilling', 0.6796387434005737)] Tanzanian_shilling
[('Togo', 0.7768005132675171), ('Togolese', 0.6316965818405151), ('midfielder_Thomas_Dossevi', 0.5236361026763916)] CFA_franc
[('Turkey', 0.683371901512146), ('Turkish_lira', 0.6286541223526001), ('lira_weakened', 0.6172643899917603)] Turkish_lira
[('Ukraine', 0.7272608876228333), ('hryvnia', 0.7005231976509094), ('ruble', 0.6814873218536377)] Ukrainian_hryvnia
[('Yemen', 0.7705218195915222), ('Yemeni', 0.6638282537460327), ('Yemenis', 0.576316237449646)] Yemeni_rial
[('Ghana_cedi', 0.7182819843292236), ('kwacha', 0.7108942270278931), ('Zambia', 0.7064388990402222)] Zambian_kwacha
[('Armenia', 0.755600094795227), ('Armenian_dram', 0.6382401585578918), ('Sargsyan', 0.6243947744369507)] Armenian_dram
[('Euro', 0.6915770769119263), ('Austria', 0.6534645557403564), ('euro', 0.6251190900802612)] Euro
[('Bulgaria', 0.7427903413772583), ('Bulgarian', 0.6770604252815247), ('Euro', 0.6648591756820679)] Bulgarian_lev
[('Mexican_peso', 0.7238650918006897), ('Chile', 0.6707140207290649), ('Chilean_peso', 0.6612297296524048)] Chilean_peso
[('China', 0.6506839990615845), ('renmimbi', 0.6487387418746948), ('renminbi', 0.6481853723526001)] Renminbi
[('Colombia', 0.6903693675994873), ('Mexican_peso', 0.6682953238487244), ('Colombian', 0.6291837692260742)] Colombian_peso
[('Czech_Republic', 0.7007781267166138), ('Slovakia', 0.6332080364227295), ('Euro', 0.625876784324646)] Czech_koruna
[('Ethiopia', 0.688656210899353), ('Kenyan_shilling', 0.6393530368804932), ('Ugandan_shilling', 0.63640958070755)] Ethiopian_birr
[('France', 0.6489915251731873), ('Euro', 0.6296899318695068), ('euro', 0.6054185628890991)] Euro
[('Greece', 0.7609648108482361), ('euro', 0.6538452506065369), ('eurozone', 0.6215309500694275)] Euro
[('Hungary', 0.7020407915115356), ('forint', 0.6729869246482849), ('Hungarian_forint', 0.6572543382644653)] Hungarian_forint
[('Laos', 0.6908050179481506), ('Thai_baht', 0.5731610059738159), ('Mexican_peso', 0.5504517555236816)] Lao_kip
[('Latvia', 0.7490298748016357), ('Hungarian_forint', 0.6244990825653076), ('Russian_ruble', 0.6218762397766113)] Euro
[('Libya', 0.7950301766395569), ('Libyan', 0.6778419017791748), ('Qaddafi', 0.6090137362480164)] Libyan_dinar
[('Malaysia', 0.690509557723999), ('Malaysian_ringgit', 0.6593536138534546), ('Malaysian', 0.6455355882644653)] Malaysian_ringgit
[('Netherlands', 0.6711722612380981), ('Euro', 0.5901046991348267), ('Danish_krone', 0.5823453068733215)] Euro
[('Nigeria', 0.7521750926971436), ('naira', 0.6863389611244202), ('Nigerian', 0.6690279245376587)] Nigerian_naira
[('Portugal', 0.7387597560882568), ('Euro', 0.6847183704376221), ('euro', 0.6531214714050293)] Euro
[('Qatar', 0.724330723285675), ('Qatari_riyal', 0.634494423866272), ('Qatari', 0.6293922662734985)] Qatari_riyal
[('San_Marino', 0.7924714684486389), ('Euro', 0.5133438110351562), ('Moto2_Grand_Prix', 0.5092313289642334)] Euro
[('Saudi_Arabia', 0.6845909357070923), ('Saudi_riyal', 0.6398105025291443), ('Qatari_riyal', 0.6210431456565857)] Saudi_riyal
[('Slovenia', 0.7631547451019287), ('Euro', 0.6752042174339294), ('Slovakia', 0.6027387380599976)] Euro
[('Somalia', 0.7960262298583984), ('Mogadishu', 0.6394649147987366), ('Somali', 0.616107702255249)] Somali_shilling
[('Euro', 0.6611906290054321), ('Mexican_peso', 0.6371767520904541), ('Spain', 0.630691647529602)] Euro
[('Sweden', 0.6843701004981995), ('Swedish_krona', 0.6660671234130859), ('Norwegian_krone', 0.6169847846031189)] Swedish_krona
[('Switzerland', 0.6551766395568848), ('Swiss_franc', 0.632640540599823), ('Swiss_Franc', 0.6172006726264954)] Swiss_franc
[('Tajikistan', 0.7465402483940125), ('Tajik', 0.6108932495117188), ('somoni', 0.604300856590271)] Somoni
[('Kenyan_shilling', 0.6777746677398682), ('Tanzania', 0.6670971512794495), ('Ugandan_shilling', 0.6435791254043579)] Tanzanian_shilling
[('Togo', 0.7838164567947388), ('Togolese', 0.6564687490463257), ('Ivory_Coast', 0.5754493474960327)] CFA_franc
[('Turkish_lira', 0.6969046592712402), ('Turkey', 0.6948075890541077), ('lira', 0.6273390054702759)] Turkish_lira
[('Ukraine', 0.7474176287651062), ('ruble', 0.6766982078552246), ('hryvnia', 0.670711874961853)] Ukrainian_hryvnia
[('Yemen', 0.7515782117843628), ('Yemeni', 0.6531579494476318), ('AQAP', 0.5360980033874512)] Yemeni_rial
[('Zambia', 0.7233328819274902), ('kwacha', 0.6826428174972534), ('Zambian', 0.6774303317070007)] Zambian_kwacha
[('Armenia', 0.7107053995132446), ('Armenian_dram', 0.6453840732574463), ('Kocharyan', 0.6196626424789429)] Armenian_dram
[('Austria', 0.6407145261764526), ('Czech_koruna', 0.539849579334259), ('Croatian_kuna', 0.5366045236587524)] Euro
[('Bulgaria', 0.6982161998748779), ('Bulgarian', 0.6551167964935303), ('Turkish_lira', 0.6405994892120361)] Bulgarian_lev
[('Chilean_peso', 0.6762900352478027), ('Chile', 0.6649279594421387), ('Chile_peso', 0.6058270335197449)] Chilean_peso
[('renminbi', 0.6589301228523254), ('yuan', 0.6531808376312256), ('renmimbi', 0.629413902759552)] Renminbi
[('Colombia', 0.6729956269264221), ('Colombian_peso', 0.6459065675735474), ('peso', 0.6375499963760376)] Colombian_peso
[('Czech_Republic', 0.6816380620002747), ('Polish_zloty', 0.592398464679718), ('Koruna', 0.5833578109741211)] Czech_koruna
[('Ethiopia', 0.6446382999420166), ('Ugandan_shilling', 0.6134835481643677), ('Ethiopian_Birr', 0.5966043472290039)] Ethiopian_birr
[('France', 0.6115736365318298), ('franc', 0.5637433528900146), ('CAC##_index', 0.5392638444900513)] Euro
[('Greece', 0.7088234424591064), ('euro', 0.6217453479766846), ('Turkish_lira', 0.595167338848114)] Euro
[('forint', 0.6669512391090393), ('Hungary', 0.6566808223724365), ('Forint', 0.6390819549560547)] Hungarian_forint
[('Laos', 0.6810435652732849), ('Philippine_peso', 0.6014142036437988), ('Malaysian_ringgit', 0.5533506870269775)] Lao_kip
[('Latvia', 0.6910933256149292), ('Romanian_leu', 0.6285633444786072), ('Russian_ruble', 0.6061155796051025)] Euro
[('Libya', 0.7454265356063843), ('Libyan', 0.6516729593276978), ('el_Qaddafi', 0.5916969776153564)] Libyan_dinar
[('Malaysian_ringgit', 0.7197152376174927), ('ringgit', 0.6817716956138611), ('Ringgit', 0.6768689751625061)] Malaysian_ringgit
[('Netherlands', 0.6606754064559937), ('Danish_krone', 0.5230203866958618), ('Swedish_krona', 0.5154691934585571)] Euro
[('Nigeria', 0.7114601731300354), ('naira', 0.7089758515357971), ('Nigerian_naira', 0.6799018383026123)] Nigerian_naira
[('Portugal', 0.6934216022491455), ('euro', 0.6060268878936768), ('escudo', 0.6000030040740967)] Euro
[('Qatar', 0.7012079358100891), ('Qatari_riyal', 0.6745802164077759), ('UAE_dirham', 0.6396970748901367)] Qatari_riyal
[('San_Marino', 0.7666890025138855), ('Moto2_Grand_Prix', 0.5055063962936401), ('Philippine_peso', 0.4742325246334076)] Euro
[('Saudi_Arabia', 0.6755781173706055), ('Saudi_riyal', 0.6532021164894104), ('riyal', 0.6465933918952942)] Saudi_riyal
[('Slovenia', 0.7226203680038452), ('Slovak_koruna', 0.5839498043060303), ('Marija_Sestak', 0.5666966438293457)] Euro
[('Somalia', 0.7597945332527161), ('Somali', 0.6083766222000122), ('clan_elder_Abdisalan', 0.5965164303779602)] Somali_shilling
[('Spain', 0.6114504337310791), ('peseta', 0.5826777815818787), ('Bankinter_SA', 0.5801702737808228)] Euro
[('Swedish_krona', 0.6534229516983032), ('Sweden', 0.6461034417152405), ('krone', 0.6232625842094421)] Swedish_krona
[('Switzerland', 0.6533424854278564), ('Swiss_franc', 0.58368980884552), ('franc', 0.5756371021270752)] Swiss_franc
[('Tajikistan', 0.7359488010406494), ('somoni', 0.6508032083511353), ('Tajik', 0.6363977193832397)] Somoni
[('Tanzanian_shilling', 0.660885751247406), ('Kenyan_shilling', 0.6407068967819214), ('Ugandan_shilling', 0.6278737187385559)] Tanzanian_shilling
[('Togo', 0.7473188638687134), ('Togolese', 0.5994074940681458), ('Philippine_peso', 0.5172627568244934)] CFA_franc
[('Turkish_lira', 0.7146351933479309), ('Turkey', 0.6493515372276306), ('lira', 0.6382167339324951)] Turkish_lira
[('Ukraine', 0.6979368329048157), ('hryvnia', 0.6883348226547241), ('ruble', 0.6573399305343628)] Ukrainian_hryvnia
[('Yemen', 0.7271996736526489), ('Yemeni', 0.6680793762207031), ('Yemenis', 0.5640853643417358)] Yemeni_rial
[('Kwacha', 0.6928057074546814), ('Tanzanian_shilling', 0.6814838647842407), ('Zambian_kwacha', 0.6703397035598755)] Zambian_kwacha
[('Armenia', 0.7392032146453857), ('Euro', 0.6641243696212769), ('Russian_ruble', 0.6472910046577454)] Armenian_dram
[('Euro', 0.7960035800933838), ('Austria', 0.6668124794960022), ('euro', 0.5963431596755981)] Euro
[('Euro', 0.7820245027542114), ('Bulgaria', 0.7354937791824341), ('Bulgarian', 0.6742292642593384)] Bulgarian_lev
[('Chile', 0.7004625797271729), ('Euro', 0.6160362958908081), ('Chilean', 0.6149993538856506)] Chilean_peso
[('China', 0.6407654881477356), ('yuan', 0.6184613704681396), ('Euro', 0.6167447566986084)] Renminbi
[('Colombia', 0.7086575627326965), ('Colombian', 0.6579256057739258), ('Euro', 0.593523383140564)] Colombian_peso
[('Euro', 0.7828540802001953), ('Czech_Republic', 0.6681406497955322), ('Slovakia', 0.6274213790893555)] Czech_koruna
[('Ethiopia', 0.6874316930770874), ('Ethiopian', 0.6259106397628784), ('Euro', 0.5648351907730103)] Ethiopian_birr
[('Euro', 0.7712227702140808), ('France', 0.6337780356407166), ('euro', 0.604523777961731)] Euro
[('Greece', 0.7559586763381958), ('Euro', 0.7187689542770386), ('euro', 0.6455471515655518)] Euro
[('Euro', 0.7862903475761414), ('Hungary', 0.6861485838890076), ('euro', 0.6472914814949036)] Hungarian_forint
[('Laos', 0.6793687343597412), ('Philippine_Peso', 0.5185560584068298), ('Khammouane_province', 0.5150552988052368)] Lao_kip
[('Euro', 0.7649767398834229), ('Latvia', 0.7078710794448853), ('Russian_ruble', 0.6902428865432739)] Euro
[('Libya', 0.7880293726921082), ('Libyan', 0.6926379203796387), ('Qaddafi', 0.6242455244064331)] Libyan_dinar
[('Malaysia', 0.6653141975402832), ('Malaysian', 0.6208734512329102), ('Ringgit', 0.6103396415710449)] Malaysian_ringgit
[('Euro', 0.7569941282272339), ('Netherlands', 0.6332181692123413), ('euro', 0.5904330611228943)] Euro
[('Nigeria', 0.7545775175094604), ('naira', 0.6716858148574829), ('Nigerian', 0.6664252281188965)] Nigerian_naira
[('Euro', 0.7786961793899536), ('Portugal', 0.7493307590484619), ('euro', 0.6277629733085632)] Euro
[('Qatar', 0.717290997505188), ('Euro', 0.6375754475593567), ('Qatari', 0.634242057800293)] Qatari_riyal
[('San_Marino', 0.7890174984931946), ('Euro', 0.6192501783370972), ('Sammarinese', 0.48445507884025574)] Euro
[('Saudi_Arabia', 0.6728405356407166), ('riyal', 0.6004413366317749), ('Saudi_riyal', 0.588538408279419)] Saudi_riyal
[('Euro', 0.7861541509628296), ('Slovenia', 0.7575243711471558), ('EURO', 0.6033948659896851)] Euro
[('Somalia', 0.7851530909538269), ('Somali', 0.6218706369400024), ('Mogadishu', 0.6054855585098267)] Somali_shilling
[('Euro', 0.7609702348709106), ('Spain', 0.6554170846939087), ('euro', 0.5736473798751831)] Euro
[('Euro', 0.7607050538063049), ('Sweden', 0.6454410552978516), ('krone', 0.5909590721130371)] Swedish_krona
[('Euro', 0.731238067150116), ('Switzerland', 0.6626594066619873), ('Swiss', 0.5811485052108765)] Swiss_franc
[('Tajikistan', 0.7237976789474487), ('Russian_ruble', 0.6237939596176147), ('Tajik', 0.6167822480201721)] Somoni
[('Tanzania', 0.6642205715179443), ('Kenyan_shilling', 0.595879077911377), ('Uganda_shilling', 0.5827186703681946)] Tanzanian_shilling
[('Togo', 0.7899909019470215), ('Togolese', 0.6585760116577148), ('Euro', 0.6068317294120789)] CFA_franc
[('Euro', 0.7136857509613037), ('Turkey', 0.6969948410987854), ('Turkish_lira', 0.6505435705184937)] Turkish_lira
[('Euro', 0.730576753616333), ('Ukraine', 0.7251728773117065), ('Russian_ruble', 0.6871664524078369)] Ukrainian_hryvnia
[('Yemen', 0.7520148754119873), ('Yemeni', 0.6557918190956116), ('Yemenis', 0.5162218809127808)] Yemeni_rial
[('Zambia', 0.7186514139175415), ('Zambian', 0.6623988151550293), ('kwacha', 0.6543264389038086)] Zambian_kwacha
[('Russian_ruble', 0.7191489934921265), ('Armenia', 0.6762609481811523), ('Armenian_dram', 0.6618107557296753)] Armenian_dram
[('Euro', 0.6603418588638306), ('euro', 0.6191221475601196), ('Austria', 0.6157811284065247)] Euro
[('Bulgaria', 0.6767375469207764), ('Russian_ruble', 0.6762166023254395), ('Euro', 0.6743121147155762)] Bulgarian_lev
[('Mexican_peso', 0.7176878452301025), ('Chilean_peso', 0.6702830791473389), ('Chile', 0.657275915145874)] Chilean_peso
[('Mexican_peso', 0.6783854365348816), ('Russian_ruble', 0.6511631011962891), ('currency', 0.6413264274597168)] Renminbi
[('Mexican_peso', 0.6976195573806763), ('Colombia', 0.645316481590271), ('Colombian_peso', 0.642546534538269)] Colombian_peso
[('Polish_zloty', 0.6482361555099487), ('Czech_Republic', 0.6407475471496582), ('Mexican_peso', 0.6278499960899353)] Czech_koruna
[('Kenyan_shilling', 0.6358672976493835), ('Uganda_shilling', 0.623796820640564), ('Ugandan_shilling', 0.6228137016296387)] Ethiopian_birr
[('Euro', 0.6228002309799194), ('Mexican_peso', 0.6195788383483887), ('euro', 0.6171799898147583)] Euro
[('Greece', 0.7018089890480042), ('euro', 0.6748644113540649), ('Euro', 0.6180365085601807)] Euro
[('Hungary', 0.6582183837890625), ('Hungarian_forint', 0.6515886783599854), ('Mexican_peso', 0.6495928168296814)] Hungarian_forint
[('Laos', 0.624099612236023), ('Mexican_peso', 0.6201746463775635), ('Thai_Baht', 0.5700743198394775)] Lao_kip
[('Russian_ruble', 0.7091341018676758), ('Latvia', 0.6918383240699768), ('Hungarian_forint', 0.6391854286193848)] Euro
[('Libya', 0.7096270322799683), ('Mexican_peso', 0.6352667808532715), ('Libyan', 0.6194024085998535)] Libyan_dinar
[('Malaysian_ringgit', 0.661568820476532), ('Malaysian_Ringgit', 0.6348603963851929), ('Malaysia', 0.6302975416183472)] Malaysian_ringgit
[('Netherlands', 0.6408525705337524), ('Mexican_peso', 0.6079344153404236), ('Danish_krone', 0.5801538228988647)] Euro
[('Nigeria', 0.6882737278938293), ('naira', 0.655929684638977), ('Nigerian_naira', 0.6280582547187805)] Nigerian_naira
[('Portugal', 0.7139790058135986), ('Euro', 0.655517041683197), ('euro', 0.6417446136474609)] Euro
[('Qatar', 0.6593645811080933), ('Qatari_riyal', 0.610443115234375), ('Qatari', 0.5855417251586914)] Qatari_riyal
[('San_Marino', 0.7375434637069702), ('Mexican_peso', 0.54012131690979), ('Euro', 0.5337702035903931)] Euro
[('riyal', 0.6337438821792603), ('Saudi_Arabia', 0.6145168542861938), ('Saudi_riyal', 0.6131813526153564)] Saudi_riyal
[('Slovenia', 0.7033628225326538), ('Euro', 0.6814261674880981), ('euro', 0.6224648952484131)] Euro
[('Somalia', 0.70508873462677), ('Kenyan_shilling', 0.6096013784408569), ('Uganda_shilling', 0.6014056205749512)] Somali_shilling
[('Mexican_peso', 0.6589537858963013), ('Euro', 0.6213433742523193), ('Spain', 0.6139594316482544)] Euro
[('Swedish_krona', 0.6730425357818604), ('Sweden', 0.6366703510284424), ('Norwegian_krone', 0.6212418675422668)] Swedish_krona
[('Switzerland', 0.6375572681427002), ('Swiss_franc', 0.6149332523345947), ('Mexican_peso', 0.5997998714447021)] Swiss_franc
[('Russian_ruble', 0.682553768157959), ('Tajikistan', 0.6723054051399231), ('Turkish_lira', 0.6106553673744202)] Somoni
[('Kenyan_shilling', 0.6419079303741455), ('Uganda_shilling', 0.624064028263092), ('Tanzania', 0.6224141120910645)] Tanzanian_shilling
[('Togo', 0.7429483532905579), ('Togolese', 0.6176835298538208), ('Mexican_peso', 0.5406590700149536)] CFA_franc
[('Turkish_lira', 0.7397161722183228), ('Russian_ruble', 0.6642605662345886), ('lira', 0.6465899348258972)] Turkish_lira
[('Russian_ruble', 0.7492039203643799), ('ruble', 0.6757694482803345), ('hryvnia', 0.6682392358779907)] Ukrainian_hryvnia
[('Yemen', 0.6771965622901917), ('Yemeni', 0.6072632074356079), ('Mexican_peso', 0.5605083703994751)] Yemeni_rial
[('Zambia', 0.6731630563735962), ('kwacha', 0.654141902923584), ('Kwacha', 0.6525955200195312)] Zambian_kwacha
[('Armenia', 0.7400693893432617), ('Armenian_dram', 0.6251494884490967), ('Yerevan', 0.601510763168335)] Armenian_dram
[('Austria', 0.6219623684883118), ('Croatian_kuna', 0.6165508031845093), ('Pound_sterling', 0.6143722534179688)] Euro
[('Bulgaria', 0.7018676400184631), ('Bulgarian', 0.6690891981124878), ('leva_BGN', 0.6589213013648987)] Bulgarian_lev
[('Chile', 0.6896010637283325), ('retailer_Cencosud', 0.6502196788787842), ('Chilean_peso', 0.6499284505844116)] Chilean_peso
[('yuan', 0.6732178926467896), ('renmimbi', 0.6726623773574829), ('yaun', 0.6720476150512695)] Renminbi
[('Colombia', 0.7195755243301392), ('Colombian', 0.6593596935272217), ('Colombian_peso', 0.6307993531227112)] Colombian_peso
[('Czech_Republic', 0.6611592173576355), ('Czech_koruna', 0.639135479927063), ('Slovakian_koruna', 0.6302943229675293)] Czech_koruna
[('Kenyan_shilling', 0.695916473865509), ('Ethiopia', 0.6951468586921692), ('Ugandan_shilling', 0.6787278652191162)] Ethiopian_birr
[('Pound_sterling', 0.6272938251495361), ('CAC##_index', 0.6252143383026123), ('France', 0.6163128614425659)] Euro
[('Greece', 0.7347080707550049), ('FOREX_Euro_falls', 0.6590183973312378), ('FOREX_Euro_edges', 0.6579471826553345)] Euro
[('Forint', 0.704914927482605), ('forint', 0.6876790523529053), ('Hungary_forint', 0.6730703115463257)] Hungarian_forint
[('Laos', 0.723361611366272), ('Pound_sterling', 0.5685445070266724), ('Khammouane_province', 0.5614845752716064)] Lao_kip
[('Latvia', 0.7014898061752319), ('Romanian_leu', 0.6587183475494385), ('Ukrainian_hryvnia', 0.6436275243759155)] Euro
[('Libya', 0.7891249060630798), ('Libyan', 0.6667332649230957), ('Qaddafi', 0.6103631258010864)] Libyan_dinar
[('Ringgit', 0.7212010622024536), ('Malaysian_Ringgit', 0.7052251696586609), ('ringgit', 0.7012566924095154)] Malaysian_ringgit
[('Netherlands', 0.6286290287971497), ('Pound_sterling', 0.6285936832427979), ('Norwegian_Krone', 0.6003659963607788)] Euro
[('Nigeria', 0.7381473779678345), ('naira', 0.729660153388977), ('Nigerian_naira', 0.7023345232009888)] Nigerian_naira
[('Portugal', 0.6914529800415039), ('FOREX_Euro_falls', 0.6433764696121216), ('FOREX_Euro_slips', 0.6377339363098145)] Euro
[('Qatar', 0.714690089225769), ('Qatari_riyal', 0.6753183603286743), ('Kuwaiti_dinar', 0.6379655599594116)] Qatari_riyal
[('San_Marino', 0.7624291181564331), ('Moto2_Grand_Prix', 0.5247538685798645), ('Aldo_Simoncini', 0.48501092195510864)] Euro
[('Saudi_Arabia', 0.6970876455307007), ('Kuwaiti_dinar', 0.6602855920791626), ('Saudi_riyal', 0.6597685217857361)] Saudi_riyal
[('Slovenia', 0.711184024810791), ('Retailer_Mercator', 0.6173962950706482), ('Romanian_leu', 0.6087358593940735)] Euro
[('Somalia', 0.803259015083313), ('Somali', 0.649020791053772), ('Mogadishu', 0.6489896774291992)] Somali_shilling
[('Bankinter_SA', 0.6104249358177185), ('peso_firmed', 0.6080606579780579), ('Spain', 0.6079534292221069)] Euro
[('Norwegian_Krone', 0.6550004482269287), ('Swedish_Kronor', 0.6547430157661438), ('Pound_sterling', 0.6522542238235474)] Swedish_krona
[('Switzerland', 0.6511670351028442), ('Pound_sterling', 0.6385079622268677), ('Swiss_franc', 0.620680570602417)] Swiss_franc
[('Tajikistan', 0.7617828845977783), ('somoni', 0.6673689484596252), ('Tajik', 0.6532421708106995)] Somoni
[('Kenyan_shilling', 0.7436783313751221), ('Uganda_shilling', 0.6975462436676025), ('Ugandan_shilling', 0.6943092346191406)] Tanzanian_shilling
[('Togo', 0.765400230884552), ('Togolese', 0.6374102830886841), ('Kenyan_shilling', 0.5592375993728638)] CFA_franc
